URL,Family,CurrentIndexability,Clicks,Impressions,Position,ContentWords,UniqueContentAssessment,IntentAssessment,StrategicValue,FinalTier,FinalAction,RedirectDestination,Reason
"https://anotherseoguru.com/el/solutions/painters/website-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Local quote-driven intent.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Local quote-driven intent."
"https://anotherseoguru.com/el/solutions/painters/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/painters","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/el/solutions/painters/seo-web-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/painters","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/painters/speed-optimization","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/painters","Performance work is technical and industry-agnostic; the service page covers it."
"https://anotherseoguru.com/el/solutions/painters/ai-visibility","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/painters","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/painters/logo-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/painters","Branding is a sub-intent of the industry hub, not a separate search need."
"https://anotherseoguru.com/el/solutions/painters/content-creation","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/painters","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/painters/local-seo","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Local quote-driven intent.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Local quote-driven intent."
"https://anotherseoguru.com/el/solutions/painters/link-building","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/painters","Link building is bought as an SEO service, not as an industry-specific product."
"https://anotherseoguru.com/el/solutions/painters/seo-audits","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Local quote-driven intent.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Local quote-driven intent."
"https://anotherseoguru.com/el/solutions/painters/eshop-woocommerce","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/painters","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/painters/eshop-seo","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/painters","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/carpenters/website-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Bespoke work; portfolio and locality drive enquiries.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Bespoke work; portfolio and locality drive enquiries."
"https://anotherseoguru.com/el/solutions/carpenters/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/carpenters","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/el/solutions/carpenters/seo-web-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/carpenters","Outside the industry's core service set; the hub already satisfies this intent."
